budget_year,account_type,department,fund_code,account_category,bu_description,amount
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,528
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,198904
FY16-17,Expense,MNPS,35131,Electric,,93168
FY16-17,Expense,MNPS,35131,Water,,22604
FY16-17,Expense,MNPS,35131,Gas,,7603
FY16-17,Expense,MNPS,35131,Stormwater,,1200
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,58
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,39
FY16-17,Expense,MNPS,35131,Printing/Binding,,448
FY16-17,Expense,MNPS,35131,Registration,,213
FY16-17,Expense,MNPS,35131,Other Rpr & Maint Srvc,,0
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,4682
FY16-17,Expense,MNPS,35131,Computer Software,,2633
FY16-17,Expense,MNPS,35131,"Furniture < $10,000",,0
FY16-17,Expense,MNPS,35131,Educational Equipment,,0
FY16-17,Expense,MNPS,35131,HHold & Jnitr Supply,,2715
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodicals,,17758
FY16-17,Expense,MNPS,35131,Educational Supply,,21475
FY16-17,Expense,MNPS,35131,Medical Supply,,0
FY16-17,Expense,MNPS,35131,Repair & Maint Supply,,0
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,7966051
FY16-17,Expense,MNPS,35131,Overtime Pay,,179
FY16-17,Expense,MNPS,35131,Supplemental Pay,,192344
FY16-17,Expense,MNPS,35131,Injured on Duty Pay,,1311
FY16-17,Expense,MNPS,35131,In-Service Train Supp,,0
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,20000
FY16-17,Expense,MNPS,35131,Retirement Incentive Pay,,0
FY16-17,Expense,MNPS,35131,Employer OASDI,,478176
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,112047
FY16-17,Expense,MNPS,35131,Employer Group Health,,1163261
FY16-17,Expense,MNPS,35131,Employer Dental Group,,7081
FY16-17,Expense,MNPS,35131,Employer Group Life,,11383
FY16-17,Expense,MNPS,35131,Employer Pension,,70999
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,1195
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,279
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,1808
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,669513
FY16-17,Expense,MNPS,35131,Electric,,445635
FY16-17,Expense,MNPS,35131,Water,,66766
FY16-17,Expense,MNPS,35131,Gas,,17902
FY16-17,Expense,MNPS,35131,Stormwater,,2400
FY16-17,Expense,MNPS,35131,Management Consultant,,1500
FY16-17,Expense,MNPS,35131,Entertainment Service,,2529
FY16-17,Expense,MNPS,35131,Internet Services,,432
FY16-17,Expense,MNPS,35131,Bus Service,,840
FY16-17,Expense,MNPS,35131,Employee Out-of-town Travel,,1469
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,320
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,1181
FY16-17,Expense,MNPS,35131,Postage & Delivery Srvc,,0
FY16-17,Expense,MNPS,35131,Printing/Binding,,10421
FY16-17,Expense,MNPS,35131,Advertising & Promot'n,,2600
FY16-17,Expense,MNPS,35131,Subscriptions,,0
FY16-17,Expense,MNPS,35131,Registration,,7298
FY16-17,Expense,MNPS,35131,Membership Dues,,0
FY16-17,Expense,MNPS,35131,Other Rpr & Maint Srvc,,0
FY16-17,Expense,MNPS,35131,Host & Hostess,,7477
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,20852
FY16-17,Expense,MNPS,35131,Computer Software,,0
FY16-17,Expense,MNPS,35131,"Furniture < $10,000",,0
FY16-17,Expense,MNPS,35131,Educational Equipment,,138664
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodicals,,16596
FY16-17,Expense,MNPS,35131,Educational Supply,,43450
FY16-17,Expense,MNPS,35131,Repair & Maint Supply,,688
FY16-17,Expense,MNPS,35131,Audio Visual Materials,,0
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,2605596
FY16-17,Expense,MNPS,35131,Overtime Pay,,93
FY16-17,Expense,MNPS,35131,Out of Class Pay,,0
FY16-17,Expense,MNPS,35131,Supplemental Pay,,43519
FY16-17,Expense,MNPS,35131,Injured on Duty Pay,,0
FY16-17,Expense,MNPS,35131,In-Service Train Supp,,2550
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,4000
FY16-17,Expense,MNPS,35131,Retirement Incentive Pay,,0
FY16-17,Expense,MNPS,35131,Employer OASDI,,153023
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,36315
FY16-17,Expense,MNPS,35131,Employer Group Health,,424781
FY16-17,Expense,MNPS,35131,Employer Dental Group,,1806
FY16-17,Expense,MNPS,35131,Employer Group Life,,3823
FY16-17,Expense,MNPS,35131,Employer Pension,,20626
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,232
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,54
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,362
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,215939
FY16-17,Expense,MNPS,35131,Electric,,173739
FY16-17,Expense,MNPS,35131,Water,,12841
FY16-17,Expense,MNPS,35131,Gas,,13421
FY16-17,Expense,MNPS,35131,Stormwater,,2400
FY16-17,Expense,MNPS,35131,Management Consultant,,34720
FY16-17,Expense,MNPS,35131,Entertainment Service,,558
FY16-17,Expense,MNPS,35131,Employee Out-of-town Travel,,7162
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,15
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,8
FY16-17,Expense,MNPS,35131,Printing/Binding,,639
FY16-17,Expense,MNPS,35131,Sign Printing,,248
FY16-17,Expense,MNPS,35131,Advertising & Promot'n,,4220
FY16-17,Expense,MNPS,35131,Registration,,8679
FY16-17,Expense,MNPS,35131,Host & Hostess,,3322
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,3602
FY16-17,Expense,MNPS,35131,Computer Software,,100
FY16-17,Expense,MNPS,35131,"Furniture < $10,000",,3944
FY16-17,Expense,MNPS,35131,Educational Equipment,,32539
FY16-17,Expense,MNPS,35131,Food & Ice,,0
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodicals,,6760
FY16-17,Expense,MNPS,35131,Educational Supply,,19935
FY16-17,Expense,MNPS,35131,Medical Supply,,0
FY16-17,Expense,MNPS,35131,Repair & Maint Supply,,0
FY16-17,Expense,MNPS,35131,Audio Visual Materials,,0
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,333606
FY16-17,Expense,MNPS,35131,Other Special Pay,,400
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,4000
FY16-17,Expense,MNPS,35131,Retirement Incentive Pay,,0
FY16-17,Expense,MNPS,35131,Employer OASDI,,20039
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,4688
FY16-17,Expense,MNPS,35131,Employer Group Health,,32632
FY16-17,Expense,MNPS,35131,Employer Dental Group,,109
FY16-17,Expense,MNPS,35131,Employer Group Life,,299
FY16-17,Expense,MNPS,35131,Employer Pension,,1395
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,237
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,55
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,362
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,28990
FY16-17,Expense,MNPS,35131,Employee Local Travel/Mileage,,0
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,0
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,4837
FY16-17,Expense,MNPS,35131,"Furniture < $10,000",,988
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodicals,,0
FY16-17,Expense,MNPS,35131,Educational Supply,,6066
FY16-17,Expense,MNPS,35131,Rent Equipment,,0
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,2081907
FY16-17,Expense,MNPS,35131,Supplemental Pay,,18341
FY16-17,Expense,MNPS,35131,Injured on Duty Pay,,0
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,1995
FY16-17,Expense,MNPS,35131,Employer OASDI,,124290
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,29066
FY16-17,Expense,MNPS,35131,Employer Group Health,,284990
FY16-17,Expense,MNPS,35131,Employer Dental Group,,2798
FY16-17,Expense,MNPS,35131,Employer Group Life,,3462
FY16-17,Expense,MNPS,35131,Employer Pension,,30088
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,117
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,27
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,180
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,165818
FY16-17,Expense,MNPS,35131,Electric,,94831
FY16-17,Expense,MNPS,35131,Water,,6754
FY16-17,Expense,MNPS,35131,Gas,,10239
FY16-17,Expense,MNPS,35131,Stormwater,,1236
FY16-17,Expense,MNPS,35131,Management Consultant,,10000
FY16-17,Expense,MNPS,35131,Entertainment Service,,0
FY16-17,Expense,MNPS,35131,Educational Service,,0
FY16-17,Expense,MNPS,35131,Internet Services,,53
FY16-17,Expense,MNPS,35131,Security Monitoring Service,,0
FY16-17,Expense,MNPS,35131,Bus Service,,120
FY16-17,Expense,MNPS,35131,Employee Out-of-town Travel,,2860
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,245
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,6
FY16-17,Expense,MNPS,35131,Postage & Delivery Srvc,,0
FY16-17,Expense,MNPS,35131,Printing/Binding,,0
FY16-17,Expense,MNPS,35131,Subscriptions,,1611
FY16-17,Expense,MNPS,35131,Registration,,250
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,0
FY16-17,Expense,MNPS,35131,Host & Hostess,,244
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,1139
FY16-17,Expense,MNPS,35131,Computer Software,,0
FY16-17,Expense,MNPS,35131,Educational Equipment,,19936
FY16-17,Expense,MNPS,35131,HHold & Jnitr Supply,,0
FY16-17,Expense,MNPS,35131,Food & Ice,,62
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodicals,,4310
FY16-17,Expense,MNPS,35131,Educational Supply,,18945
FY16-17,Expense,MNPS,35131,Audio Visual Materials,,0
FY16-17,Expense,MNPS,35131,Rent Equipment,,0
FY16-17,Expense,MNPS,35131,Software License,,20999
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,851798
FY16-17,Expense,MNPS,35131,Other Special Pay,,5952
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,0
FY16-17,Expense,MNPS,35131,Employer OASDI,,47460
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,11705
FY16-17,Expense,MNPS,35131,Employer Group Health,,151394
FY16-17,Expense,MNPS,35131,Employer Dental Group,,958
FY16-17,Expense,MNPS,35131,Employer Group Life,,1509
FY16-17,Expense,MNPS,35131,Employer Pension,,17923
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,0
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,0
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,0
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,61625
FY16-17,Expense,MNPS,35131,Janitorial Service,,209000
FY16-17,Expense,MNPS,35131,Internet Services,,259
FY16-17,Expense,MNPS,35131,Employee Out-of-town Travel,,1737
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,0
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,23
FY16-17,Expense,MNPS,35131,Postage & Delivery Srvc,,0
FY16-17,Expense,MNPS,35131,Printing/Binding,,220
FY16-17,Expense,MNPS,35131,Registration,,2289
FY16-17,Expense,MNPS,35131,Other Rpr & Maint Srvc,,331
FY16-17,Expense,MNPS,35131,Host & Hostess,,2535
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,6990
FY16-17,Expense,MNPS,35131,Computer Software,,625
FY16-17,Expense,MNPS,35131,"Furniture < $10,000",,3062
FY16-17,Expense,MNPS,35131,Educational Equipment,,1253
FY16-17,Expense,MNPS,35131,HHold & Jnitr Supply,,0
FY16-17,Expense,MNPS,35131,Educational Supply,,1907
FY16-17,Expense,MNPS,35131,Educational Supply,,15618
FY16-17,Expense,MNPS,35131,Rent Equipment,,0
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,431252
FY16-17,Expense,MNPS,35131,Other Special Pay,,11919
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,1000
FY16-17,Expense,MNPS,35131,Employer OASDI,,26206
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,6129
FY16-17,Expense,MNPS,35131,Employer Group Health,,58440
FY16-17,Expense,MNPS,35131,Employer Group Life,,397
FY16-17,Expense,MNPS,35131,Employer Pension,,62
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,58
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,14
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,90
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,39800
FY16-17,Expense,MNPS,35131,Electric,,106243
FY16-17,Expense,MNPS,35131,Gas,,0
FY16-17,Expense,MNPS,35131,Management Consultant,,0
FY16-17,Expense,MNPS,35131,Employee Out-of-town Travel,,0
FY16-17,Expense,MNPS,35131,Printing/Binding,,0
FY16-17,Expense,MNPS,35131,Registration,,0
FY16-17,Expense,MNPS,35131,Membership Dues,,119
FY16-17,Expense,MNPS,35131,Host & Hostess,,83
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,2174
FY16-17,Expense,MNPS,35131,"Furniture < $10,000",,2853
FY16-17,Expense,MNPS,35131,Educational Equipment,,0
FY16-17,Expense,MNPS,35131,Educational Supply,,6289
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,1604637
FY16-17,Expense,MNPS,35131,Supplemental Pay,,4848
FY16-17,Expense,MNPS,35131,Injured on Duty Pay,,2649
FY16-17,Expense,MNPS,35131,In-Service Train Supp,,0
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,1000
FY16-17,Expense,MNPS,35131,Retirement Incentive Pay,,0
FY16-17,Expense,MNPS,35131,Employer OASDI,,95850
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,22447
FY16-17,Expense,MNPS,35131,Employer Group Health,,192714
FY16-17,Expense,MNPS,35131,Employer Dental Group,,1597
FY16-17,Expense,MNPS,35131,Employer Group Life,,2332
FY16-17,Expense,MNPS,35131,Employer Pension,,16654
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,59
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,14
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,90
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,132362
FY16-17,Expense,MNPS,35131,Electric,,140600
FY16-17,Expense,MNPS,35131,Water,,13002
FY16-17,Expense,MNPS,35131,Gas,,23506
FY16-17,Expense,MNPS,35131,Electric KWD,,0
FY16-17,Expense,MNPS,35131,Stormwater,,1200
FY16-17,Expense,MNPS,35131,Entertainment Service,,7350
FY16-17,Expense,MNPS,35131,Internet Services,,173
FY16-17,Expense,MNPS,35131,Employee Out-of-town Travel,,7729
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,42
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,7
FY16-17,Expense,MNPS,35131,Postage & Delivery Srvc,,0
FY16-17,Expense,MNPS,35131,Printing/Binding,,224
FY16-17,Expense,MNPS,35131,Advertising & Promot'n,,0
FY16-17,Expense,MNPS,35131,Registration,,1675
FY16-17,Expense,MNPS,35131,Other Rpr & Maint Srvc,,0
FY16-17,Expense,MNPS,35131,Host & Hostess,,898
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,1849
FY16-17,Expense,MNPS,35131,Computer Software,,0
FY16-17,Expense,MNPS,35131,Educational Equipment,,0
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodicals,,1742
FY16-17,Expense,MNPS,35131,Educational Supply,,3497
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,2803038
FY16-17,Expense,MNPS,35131,Supplemental Pay,,14507
FY16-17,Expense,MNPS,35131,Injured on Duty Pay,,447
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,4000
FY16-17,Expense,MNPS,35131,Retirement Incentive Pay,,0
FY16-17,Expense,MNPS,35131,Employer OASDI,,160791
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,38225
FY16-17,Expense,MNPS,35131,Employer Group Health,,524571
FY16-17,Expense,MNPS,35131,Employer Dental Group,,4011
FY16-17,Expense,MNPS,35131,Employer Group Life,,4691
FY16-17,Expense,MNPS,35131,Employer Pension,,33575
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,231
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,54
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,362
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,223673
FY16-17,Expense,MNPS,35131,Electric,,107087
FY16-17,Expense,MNPS,35131,Water,,15626
FY16-17,Expense,MNPS,35131,Gas,,10026
FY16-17,Expense,MNPS,35131,Stormwater,,1200
FY16-17,Expense,MNPS,35131,Internet Services,,232
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,0
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,47
FY16-17,Expense,MNPS,35131,Printing/Binding,,224
FY16-17,Expense,MNPS,35131,Subscriptions,,0
FY16-17,Expense,MNPS,35131,Other Rpr & Maint Srvc,,221
FY16-17,Expense,MNPS,35131,Host & Hostess,,760
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,3643
FY16-17,Expense,MNPS,35131,Computer Software,,0
FY16-17,Expense,MNPS,35131,"Furniture < $10,000",,0
FY16-17,Expense,MNPS,35131,Educational Equipment,,0
FY16-17,Expense,MNPS,35131,HHold & Jnitr Supply,,-35
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodicals,,5337
FY16-17,Expense,MNPS,35131,Educational Supply,,7064
FY16-17,Expense,MNPS,35131,Repair & Maint Supply,,8
FY16-17,Expense,MNPS,35131,Rent Equipment,,0
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,2627794
FY16-17,Expense,MNPS,35131,Supplemental Pay,,10678
FY16-17,Expense,MNPS,35131,In-Service Train Supp,,0
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,9000
FY16-17,Expense,MNPS,35131,Retirement Incentive Pay,,0
FY16-17,Expense,MNPS,35131,Employer OASDI,,153127
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,35880
FY16-17,Expense,MNPS,35131,Employer Group Health,,462018
FY16-17,Expense,MNPS,35131,Employer Dental Group,,3042
FY16-17,Expense,MNPS,35131,Employer Group Life,,4216
FY16-17,Expense,MNPS,35131,Employer Pension,,30172
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,526
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,123
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,814
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,214135
FY16-17,Expense,MNPS,35131,Electric,,114087
FY16-17,Expense,MNPS,35131,Water,,18816
FY16-17,Expense,MNPS,35131,Gas,,28278
FY16-17,Expense,MNPS,35131,Stormwater,,1440
FY16-17,Expense,MNPS,35131,Management Consultant,,0
FY16-17,Expense,MNPS,35131,Entertainment Service,,0
FY16-17,Expense,MNPS,35131,Internet Services,,173
FY16-17,Expense,MNPS,35131,Employee Out-of-town Travel,,10580
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,390
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,11
FY16-17,Expense,MNPS,35131,Printing/Binding,,340
FY16-17,Expense,MNPS,35131,Advertising & Promot'n,,0
FY16-17,Expense,MNPS,35131,Registration,,3851
FY16-17,Expense,MNPS,35131,Membership Dues,,1335
FY16-17,Expense,MNPS,35131,Host & Hostess,,582
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,1819
FY16-17,Expense,MNPS,35131,Computer Software,,100
FY16-17,Expense,MNPS,35131,"Furniture < $10,000",,5048
FY16-17,Expense,MNPS,35131,Educational Equipment,,5547
FY16-17,Expense,MNPS,35131,Food & Ice,,76
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodicals,,6455
FY16-17,Expense,MNPS,35131,Educational Supply,,13300
FY16-17,Expense,MNPS,35131,Audio Visual Materials,,7965
FY16-17,Expense,MNPS,35131,Software License,,0
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,2222863
FY16-17,Expense,MNPS,35131,Supplemental Pay,,20071
FY16-17,Expense,MNPS,35131,Injured on Duty Pay,,1895
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,4446
FY16-17,Expense,MNPS,35131,Retirement Incentive Pay,,0
FY16-17,Expense,MNPS,35131,Employer OASDI,,130804
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,30766
FY16-17,Expense,MNPS,35131,Employer Group Health,,396604
FY16-17,Expense,MNPS,35131,Employer Dental Group,,2689
FY16-17,Expense,MNPS,35131,Employer Group Life,,3484
FY16-17,Expense,MNPS,35131,Employer Pension,,27261
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,172
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,61
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,271
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,180583
FY16-17,Expense,MNPS,35131,Electric,,70601
FY16-17,Expense,MNPS,35131,Water,,21037
FY16-17,Expense,MNPS,35131,Gas,,15096
FY16-17,Expense,MNPS,35131,Stormwater,,1200
FY16-17,Expense,MNPS,35131,Entertainment Service,,0
FY16-17,Expense,MNPS,35131,Internet Services,,86
FY16-17,Expense,MNPS,35131,Security Monitoring Service,,137
FY16-17,Expense,MNPS,35131,Employee Out-of-town Travel,,358
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,248
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,15
FY16-17,Expense,MNPS,35131,Printing/Binding,,1252
FY16-17,Expense,MNPS,35131,Registration,,0
FY16-17,Expense,MNPS,35131,Host & Hostess,,0
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,0
FY16-17,Expense,MNPS,35131,Educational Equipment,,0
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodicals,,4259
FY16-17,Expense,MNPS,35131,Educational Supply,,16807
FY16-17,Expense,MNPS,35131,Medical Supply,,0
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,1338537
FY16-17,Expense,MNPS,35131,Overtime Pay,,117
FY16-17,Expense,MNPS,35131,Supplemental Pay,,2304
FY16-17,Expense,MNPS,35131,Injured on Duty Pay,,30
FY16-17,Expense,MNPS,35131,In-Service Train Supp,,0
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,3000
FY16-17,Expense,MNPS,35131,Retirement Incentive Pay,,0
FY16-17,Expense,MNPS,35131,Employer OASDI,,76058
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,17804
FY16-17,Expense,MNPS,35131,Employer Group Health,,217129
FY16-17,Expense,MNPS,35131,Employer Dental Group,,684
FY16-17,Expense,MNPS,35131,Employer Group Life,,1657
FY16-17,Expense,MNPS,35131,Employer Pension,,12011
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,179
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,42
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,271
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,107913
FY16-17,Expense,MNPS,35131,Electric,,66547
FY16-17,Expense,MNPS,35131,Gas,,0
FY16-17,Expense,MNPS,35131,Management Consultant,,20000
FY16-17,Expense,MNPS,35131,Entertainment Service,,0
FY16-17,Expense,MNPS,35131,Internet Services,,173
FY16-17,Expense,MNPS,35131,Bus Service,,459
FY16-17,Expense,MNPS,35131,Employee Out-of-town Travel,,2912
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,1745
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,26
FY16-17,Expense,MNPS,35131,Printing/Binding,,330
FY16-17,Expense,MNPS,35131,Advertising & Promot'n,,0
FY16-17,Expense,MNPS,35131,Registration,,0
FY16-17,Expense,MNPS,35131,Host & Hostess,,130
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,3198
FY16-17,Expense,MNPS,35131,Computer Software,,1726
FY16-17,Expense,MNPS,35131,"Furniture < $10,000",,0
FY16-17,Expense,MNPS,35131,Educational Equipment,,46163
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodicals,,1535
FY16-17,Expense,MNPS,35131,Educational Supply,,934
FY16-17,Expense,MNPS,35131,Rent Building,,-1200
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,2382862
FY16-17,Expense,MNPS,35131,Supplemental Pay,,24371
FY16-17,Expense,MNPS,35131,Injured on Duty Pay,,378
FY16-17,Expense,MNPS,35131,In-Service Train Supp,,0
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,5000
FY16-17,Expense,MNPS,35131,Employer OASDI,,137875
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,32931
FY16-17,Expense,MNPS,35131,Employer Group Health,,401953
FY16-17,Expense,MNPS,35131,Employer Dental Group,,2258
FY16-17,Expense,MNPS,35131,Employer Group Life,,3417
FY16-17,Expense,MNPS,35131,Employer Pension,,22799
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,295
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,69
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,452
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,197152
FY16-17,Expense,MNPS,35131,Electric,,78821
FY16-17,Expense,MNPS,35131,Water,,5192
FY16-17,Expense,MNPS,35131,Gas,,4449
FY16-17,Expense,MNPS,35131,Stormwater,,1200
FY16-17,Expense,MNPS,35131,Entertainment Service,,338
FY16-17,Expense,MNPS,35131,Internet Services,,259
FY16-17,Expense,MNPS,35131,Bus Service,,259
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,722
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,11
FY16-17,Expense,MNPS,35131,Printing/Binding,,57
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,1551
FY16-17,Expense,MNPS,35131,"Furniture < $10,000",,1123
FY16-17,Expense,MNPS,35131,Educational Equipment,,0
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodicals,,3892
FY16-17,Expense,MNPS,35131,Educational Supply,,22763
FY16-17,Expense,MNPS,35131,Medical Supply,,0
FY16-17,Expense,MNPS,35131,Repair & Maint Supply,,163
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
